35	8
0.59274	0.3513407076000001	-0.7405	-0.43892397000000005	-0.2601677939778001	0.5483402500000001	0.32502319978500005	0.19265425144056098	0.0
-0.17339	0.030064092099999995	0.69956	-0.12129670839999998	0.021031636269475996	0.48938419359999996	-0.08485432532830399	0.014712891468674627	1.0
-0.28283	0.07999280890000002	0.47295	-0.1337644485	0.037832598969255005	0.2236817025	-0.063263895918075	0.017892927682509156	1.0
-0.69758	0.4866178564	0.041667	-0.02906606586	0.0202759062226188	0.0017361388890000003	-0.00121109576618862	0.0008448361845778576	0.0
0.13767	0.018953028899999995	0.57529	0.07920017429999998	0.010903487995880996	0.33095858409999995	0.045563068273046986	0.006272667609150378	1.0
0.46601	0.21716532009999998	-0.53582	-0.24969747819999996	-0.11636152181598197	0.28710307239999994	0.13379290276912398	0.06234883061943945	1.0
0.82316	0.6775923856	0.27558	0.2268464328	0.186730909623648	0.07594433639999999	0.062514339951024	0.05145930407408491	0.0
0.96141	0.9243091881	0.085526	0.08222555166	0.0790524676214406	0.007314696676000001	0.007032422531273161	0.006761041345791329	0.0
-0.4038	0.16305444	0.70687	-0.285434106	0.1152582920028	0.4996651969	-0.20176480650821998	0.08147262886801923	0.0
-0.62846	0.3949619716	0.33406	-0.20994334760000002	0.131940996232696	0.11159608360000002	-0.07013367469925602	0.04407620920149444	1.0
0.89804	0.8064758415999999	-0.20687	-0.18577753479999998	-0.16683565735179195	0.0427951969	0.038431798624075995	0.0345132924363652	0.0
0.82892	0.6871083664	-0.5212	-0.432033104	-0.35812088056768	0.27164944	0.2251756538048	0.1866526029518748	0.0
0.86348	0.7455977104	-0.082602	-0.07132517496	-0.0615878620744608	0.006823090403999999	0.005891602102045919	0.00508728058307461	0.0
-0.17339	0.030064092099999995	0.64839	-0.11242434209999999	0.019493256676718997	0.4204095921	-0.072894819174219	0.012639232696617831	1.0
1.0709	1.1468268099999999	0.10015	0.107250635	0.11485470502149998	0.010030022500000001	0.010741151095250001	0.011502698707903224	0.0
-0.21371	0.045671964100000004	0.69225	-0.14794074750000002	0.031616417148225	0.47921006250000003	-0.10241198245687501	0.02188646477085876	1.0
0.54666	0.2988371556	0.48757	0.26653501620000003	0.14570403195589202	0.2377245049	0.129954477848634	0.07104091486073426	1.0
-0.23675	0.05605056249999999	-0.63816	0.15108438	-0.03576922696499999	0.4072481855999999	-0.09641600794079998	0.022826489879984393	0.0
0.44297	0.19622242089999997	0.67032	0.29693165039999997	0.13153181317768797	0.44932890240000006	0.19903922389612802	0.08816840500926781	1.0
-0.60541	0.3665212681	0.59722	-0.3615629602	0.218893831734682	0.35667172839999994	-0.21593263109064398	0.13072777418858678	1.0
0.60426	0.3651301476	0.59722	0.3608761572	0.21806302674967198	0.35667172839999994	0.21552245860298397	0.13023160083543908	0.0
0.10311	0.010631672099999998	0.77997	0.0804227067	0.008292385287836998	0.6083532009000001	0.06272729854479901	0.0064678117529542245	0.0
0.38537	0.1485100369	-0.56506	-0.2177571722	-0.083917081450714	0.3192928036	0.123045867723332	0.047418186044540456	1.0
0.63882	0.4080909924000001	0.88962	0.5683070484	0.36304590865888803	0.7914237444	0.5055773163976081	0.32297290126112	0.0
0.28744	0.08262175359999999	-0.76974	-0.22125406559999997	-0.06359726861606399	0.5924996676	0.17030810445494396	0.04895336154452909	0.0
0.35081	0.1230676561	-0.57968	-0.2033575408	-0.071339858888048	0.3360289024	0.117882299250944	0.04135428940022367	0.0
0.92684	0.8590323856	0.3633	0.336720972	0.31208646568848	0.13198689	0.1223307291276	0.11338101298462477	0.0
-0.13882	0.0192709924	-0.27266	0.0378506612	-0.005254428787784	0.07434347560000001	-0.010320361282792002	0.0014326725532771856	1.0
-0.092742	0.008601078564000001	0.55336	-0.05131971312	0.00475949283417504	0.30620728959999993	-0.028398276452083194	0.0026337129547191	1.0
0.22408	0.0502118464	0.77997	0.1747756776	0.039163733836608004	0.6083532009000001	0.13631978525767202	0.03054653748053915	0.0
-0.23675	0.05605056249999999	-0.21418	0.050707115	-0.012004909476249999	0.045873072400000006	-0.010860449890700001	0.002571211511623225	1.0
0.57546	0.33115421159999997	0.26827	0.1543786542	0.08883874034593199	0.07196879290000001	0.041415161562234	0.023832768872603178	1.0
-0.52477	0.27538355289999994	0.2098	-0.11009674599999998	0.05777546939841998	0.04401603999999999	-0.023098297310799994	0.012121293479788511	1.0
0.062788	0.0039423329439999995	-0.16301	-0.010235071879999998	-0.0006426396932014399	0.026572260099999995	0.0016684190671587996	0.0001047566963887667	1.0
0.61578	0.37918500839999997	0.7288	0.448780464	0.27635003412192	0.53114944	0.32707120216319996	0.20140390486805526	0.0
